Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
19 Nov 2014,3.3580,5.2413,4.2030,2.8647,3.4983,2.9111,2.9633,2.5825,43.3025
20 Nov 2014,3.3655,5.2751,4.2220,2.8433,3.5140,2.8940,2.9657,2.5831,43.3942
21 Nov 2014,3.3565,5.2709,4.2168,2.8533,3.5073,2.8990,2.9698,2.5862,43.2759
24 Nov 2014,3.3440,5.2365,4.1439,2.8370,3.4449,2.9039,2.9772,2.5730,43.1092
25 Nov 2014,3.3475,5.2469,4.1584,2.8405,3.4571,2.8717,2.9644,2.5700,43.1576
26 Nov 2014,3.3475,5.2562,4.1747,2.8404,3.4714,2.8581,2.9721,2.5737,43.1668
27 Nov 2014,3.3465,5.2846,4.1858,2.8512,3.4818,2.8730,2.9726,2.5791,43.1592
28 Nov 2014,3.3685,5.2916,4.1929,2.8473,3.4883,2.8615,2.9685,2.5856,43.4480
1 Dec 2014,3.4370,5.3658,4.2798,2.8897,3.5559,2.9027,3.0054,2.6260,44.3224
2 Dec 2014,3.4230,5.3856,4.2671,2.8908,3.5468,2.9133,3.0225,2.6217,44.1359
3 Dec 2014,3.4420,5.3845,4.2629,2.8841,3.5412,2.8890,3.0201,2.6246,44.3863
4 Dec 2014,3.4475,5.4064,4.2427,2.8746,3.5260,2.8923,3.0316,2.6236,44.4669
5 Dec 2014,3.4645,5.4238,4.2894,2.8889,3.5674,2.9046,3.0406,2.6368,44.6940
8 Dec 2014,3.5040,5.4540,4.3050,2.8825,3.5795,2.9038,3.0612,2.6497,45.2056
9 Dec 2014,3.4940,5.4608,4.2952,2.9031,3.5737,2.8773,3.0398,2.6458,45.0725
10 Dec 2014,3.4825,5.4576,4.3117,2.9201,3.5876,2.8887,3.0421,2.6471,44.9219
11 Dec 2014,3.4875,5.4789,4.3423,2.9534,3.6080,2.9053,3.0421,2.6616,44.9916
12 Dec 2014,3.4950,5.4954,4.3322,2.9388,3.6064,2.8888,3.0269,2.6612,45.0796
15 Dec 2014,3.4965,5.4923,4.3479,2.9462,3.6198,2.8748,3.0252,2.6636,45.0978
16 Dec 2014,3.4910,5.4643,4.3498,2.9745,3.6217,2.8752,2.9998,2.6673,45.0280
17 Dec 2014,3.4865,5.4836,4.3559,2.9808,3.6269,2.8446,2.9955,2.6735,44.9659
18 Dec 2014,3.4775,5.4204,4.2933,2.9330,3.5753,2.8317,2.9887,2.6489,44.8412
19 Dec 2014,3.4770,5.4436,4.2685,2.9139,3.5427,2.8424,3.0025,2.6465,44.8440
22 Dec 2014,3.4870,5.4547,4.2700,2.9192,3.5495,2.8447,3.0060,2.6476,44.9654
23 Dec 2014,3.4970,5.4529,4.2772,2.9111,3.5551,2.8406,3.0097,2.6470,45.0801
24 Dec 2014,3.4970,5.4249,4.2579,2.9035,3.5413,2.8371,3.0105,2.6416,45.0705
26 Dec 2014,3.4860,5.4232,4.2587,2.9000,3.5427,2.8317,3.0003,2.6377,44.9241
29 Dec 2014,3.4970,5.4438,4.2611,2.9016,3.5423,2.8424,3.0069,2.6441,45.0578
30 Dec 2014,3.5015,5.4343,4.2505,2.9064,3.5335,2.8451,3.0070,2.6418,45.1361
31 Dec 2014,3.4950,5.4396,4.2513,2.9255,3.5353,2.8664,3.0119,2.6449,45.0575
2 Jan 2015,3.5100,5.4598,4.2324,2.9172,3.5190,2.8540,3.0162,2.6463,45.2570
5 Jan 2015,3.5398,5.4121,4.2282,2.9352,3.5179,2.8529,2.9975,2.6501,45.6380
6 Jan 2015,3.5550,5.4248,4.2461,2.9799,3.5334,2.8920,3.0279,2.6640,45.8443
7 Jan 2015,3.5720,5.4100,4.2421,3.0016,3.5319,2.8846,3.0193,2.6755,46.0615
8 Jan 2015,3.5680,5.3855,4.2197,2.9810,3.5134,2.8944,3.0175,2.6662,46.0064
9 Jan 2015,3.5550,5.3656,4.1961,2.9740,3.4933,2.8934,3.0077,2.6600,45.8446
12 Jan 2015,3.5505,5.3843,4.2093,3.0011,3.5041,2.9281,2.9971,2.6658,45.7907
13 Jan 2015,3.5755,5.4271,4.2357,3.0305,3.5270,2.9267,2.9904,2.6810,46.1141
14 Jan 2015,3.5940,5.4456,4.2316,3.0587,3.5234,2.9083,2.9976,2.6899,46.3506
15 Jan 2015,3.5715,5.4412,4.2072,3.0335,3.5035,2.9245,2.9850,2.6777,46.0580
16 Jan 2015,3.5700,5.4221,4.1553,3.0711,4.1293,2.9422,2.9832,2.6962,46.0529
19 Jan 2015,3.5665,5.3993,4.1229,3.0450,4.1122,2.9279,2.9798,2.6855,46.0078
20 Jan 2015,3.5985,5.4229,4.1676,3.0445,4.0887,2.9391,3.0039,2.6880,46.4176
21 Jan 2015,3.6225,5.4946,4.1909,3.0770,4.1502,2.9737,2.9975,2.7103,46.7229
22 Jan 2015,3.6115,5.4694,4.1917,3.0536,4.1853,2.9141,2.9225,2.7050,46.5829
23 Jan 2015,3.5950,5.3968,4.0854,3.0367,4.1289,2.8843,2.9046,2.6882,46.3730
26 Jan 2015,3.6070,5.4094,4.0312,3.0678,4.1019,2.8429,2.8961,2.6815,46.5260
27 Jan 2015,3.6100,5.4493,4.0566,3.0536,4.0013,2.8636,2.8908,2.6857,46.5653
28 Jan 2015,3.6240,5.4965,4.1096,3.0675,4.0018,2.8952,2.9148,2.6798,46.7453
29 Jan 2015,3.6340,5.5024,4.0977,3.0810,3.9886,2.8656,2.9017,2.6851,46.8785
30 Jan 2015,3.6235,5.4617,4.1042,3.0701,3.9354,2.8207,2.8691,2.6814,46.7422
4 Feb 2015,3.5580,5.3918,4.0785,3.0174,3.8415,2.7774,2.8660,2.6450,45.8854
5 Feb 2015,3.5730,5.4327,4.0582,3.0441,3.8717,2.7807,2.8474,2.6510,46.0821
6 Feb 2015,3.5525,5.4456,4.0740,3.0279,3.8489,2.7798,2.8559,2.6407,45.8245
9 Feb 2015,3.5600,5.4308,4.0360,2.9965,3.8505,2.7659,2.8462,2.6317,45.9165
10 Feb 2015,3.5815,5.4586,4.0609,3.0230,3.8799,2.8043,2.8754,2.6478,46.1917
11 Feb 2015,3.5970,5.4849,4.0714,3.0082,3.8819,2.7945,2.8579,2.6516,46.3878
12 Feb 2015,3.6215,5.5130,4.0974,3.0113,3.8945,2.7755,2.8669,2.6596,46.7034
13 Feb 2015,3.5815,5.5171,4.0876,3.0206,3.8581,2.7826,2.8652,2.6420,46.1840
16 Feb 2015,3.5690,5.5077,4.0762,3.0141,3.8405,2.7795,2.8717,2.6354,46.0160
17 Feb 2015,3.5925,5.5231,4.0814,3.0290,3.8542,2.8020,2.8865,2.6512,46.3103
18 Feb 2015,3.5940,5.5179,4.0990,3.0171,3.8397,2.8112,2.9000,2.6479,46.3291
23 Feb 2015,3.6410,5.5999,4.1449,3.0595,3.8596,2.8516,2.8996,2.6769,46.9386
24 Feb 2015,3.6270,5.5997,4.1103,3.0459,3.8189,2.8184,2.8810,2.6661,46.7599
25 Feb 2015,3.6245,5.6086,4.1134,3.0518,3.8155,2.8556,2.9087,2.6711,46.7379
26 Feb 2015,3.5980,5.5938,4.0904,3.0248,3.7898,2.8264,2.8951,2.6591,46.3938
27 Feb 2015,3.6113,5.5741,4.0495,3.0274,3.7981,2.8161,2.8905,2.6618,46.5628
2 Mar 2015,3.6270,5.5849,4.0535,3.0264,3.7983,2.8153,2.9003,2.6584,46.7659
3 Mar 2015,3.6275,5.5760,4.0586,3.0291,3.7921,2.8324,2.8963,2.6589,46.7772
4 Mar 2015,3.6285,5.5721,4.0547,3.0327,3.7760,2.8375,2.9035,2.6630,46.7874
5 Mar 2015,3.6565,5.5776,4.0466,3.0520,3.7887,2.8596,2.9406,2.6721,47.1457
6 Mar 2015,3.6475,5.5621,4.0223,3.0390,3.7489,2.8465,2.9235,2.6630,47.0281
9 Mar 2015,3.6880,5.5539,3.9972,3.0459,3.7371,2.8370,2.9233,2.6700,47.5270
10 Mar 2015,3.6965,5.5762,3.9917,3.0346,3.7340,2.8269,2.9244,2.6681,47.6405
11 Mar 2015,3.7140,5.6011,3.9673,3.0594,3.7192,2.8223,2.9265,2.6769,47.8537
12 Mar 2015,3.6960,5.5144,3.8801,3.0386,3.6491,2.8032,2.8961,2.6633,47.5979
13 Mar 2015,3.6965,5.4969,3.9236,3.0430,3.6796,2.8395,2.9080,2.6696,47.6092
16 Mar 2015,3.7075,5.4719,3.9003,3.0553,3.6858,2.8338,2.8960,2.6623,47.7454
17 Mar 2015,3.6995,5.4834,3.9076,3.0482,3.6712,2.8222,2.8925,2.6629,47.6534
18 Mar 2015,3.7000,5.4616,3.9244,3.0492,3.6798,2.8209,2.8930,2.6645,47.6936
19 Mar 2015,3.6800,5.4797,3.9630,3.0564,3.7115,2.8468,2.9208,2.6621,47.4438
20 Mar 2015,3.7225,5.4981,3.9769,3.0828,3.7628,2.8563,2.9345,2.6844,47.9830
23 Mar 2015,3.6883,5.5090,3.9864,3.0733,3.7703,2.8796,2.9332,2.6772,47.5501
24 Mar 2015,3.6745,5.4851,4.0074,3.0673,3.7909,2.8825,2.9289,2.6825,47.3851
25 Mar 2015,3.6575,5.4385,3.9991,3.0580,3.8131,2.8839,2.9268,2.6768,47.1652
26 Mar 2015,3.6790,5.4751,4.0379,3.0832,3.8343,2.8742,2.9446,2.6844,47.4443
27 Mar 2015,3.6675,5.4473,3.9904,3.0735,3.8033,2.8621,2.9352,2.6783,47.2966
30 Mar 2015,3.7085,5.5101,4.0298,3.1109,3.8530,2.8659,2.9388,2.6978,47.8251
31 Mar 2015,3.7165,5.4935,4.0153,3.0903,3.8358,2.8329,2.9264,2.6997,47.9267
1 Apr 2015,3.6855,5.4772,3.9735,3.0823,3.7999,2.8137,2.9136,2.6953,47.5226
2 Apr 2015,3.6835,5.4637,3.9664,3.0786,3.8149,2.7910,2.9213,2.7029,47.5082
3 Apr 2015,3.6635,5.4311,3.9830,3.0613,3.8150,2.7830,2.9166,2.6979,47.2539
6 Apr 2015,3.6225,5.4051,3.9795,3.0448,3.8032,2.7636,2.9051,2.6791,46.7278
7 Apr 2015,3.6350,5.4154,3.9761,3.0379,3.7981,2.7630,2.9150,2.6799,46.8908
8 Apr 2015,3.6440,5.4044,3.9499,3.0341,3.7773,2.7908,2.9168,2.6826,47.0103
9 Apr 2015,3.6295,5.4016,3.9126,3.0162,3.7514,2.7945,2.8915,2.6765,46.8295
10 Apr 2015,3.6445,5.3631,3.8914,3.0234,3.7341,2.8077,2.8961,2.6811,47.0237
13 Apr 2015,3.6975,5.4033,3.9179,3.0702,3.7733,2.8081,2.9303,2.7017,47.7094
14 Apr 2015,3.7040,5.4310,3.9125,3.0896,3.7889,2.8163,2.9437,2.7157,47.7920
15 Apr 2015,3.7225,5.4920,3.9550,3.1095,3.8183,2.8248,2.9794,2.7296,48.0298
16 Apr 2015,3.6575,5.4286,3.9128,3.0700,3.7976,2.8368,2.9799,2.6999,47.1890
17 Apr 2015,3.6370,5.4282,3.9160,3.0566,3.8008,2.8270,2.9814,2.6961,46.9172
20 Apr 2015,3.6235,5.4204,3.9083,3.0479,3.8008,2.8271,2.9690,2.6931,46.7533
21 Apr 2015,3.6435,5.4224,3.9075,3.0511,3.8060,2.8037,2.9711,2.6974,47.0120
22 Apr 2015,3.6190,5.4035,3.8816,3.0248,3.7879,2.8082,2.9496,2.6801,46.6953
23 Apr 2015,3.6205,5.4407,3.8770,3.0192,3.7336,2.8046,2.9564,2.6896,46.7155
24 Apr 2015,3.5995,5.4127,3.8846,3.0107,3.7624,2.7981,2.9630,2.6852,46.4443
27 Apr 2015,3.5645,5.4081,3.8689,2.9969,3.7338,2.7849,2.9301,2.6752,45.9921
28 Apr 2015,3.5575,5.4179,3.8693,2.9871,3.7265,2.7974,2.9395,2.6763,45.9026
29 Apr 2015,3.5590,5.4584,3.9035,2.9938,3.7212,2.8442,2.9562,2.6949,45.9199
30 Apr 2015,3.5705,5.5071,3.9659,3.0016,3.7972,2.8555,2.9684,2.7001,46.0668
5 May 2015,3.6060,5.4510,4.0151,3.0019,3.8554,2.8320,2.9764,2.6992,46.5149
6 May 2015,3.5680,5.4251,4.0069,2.9754,3.8565,2.8442,2.9654,2.6882,46.0289
7 May 2015,3.5945,5.4777,4.0776,3.0086,3.9220,2.8697,2.9857,2.7058,46.3684
8 May 2015,3.6075,5.5788,4.0420,3.0084,3.9040,2.8443,2.9787,2.7064,46.5274
11 May 2015,3.6015,5.5521,4.0135,3.0050,3.8543,2.8398,2.9702,2.6994,46.4497
12 May 2015,3.6250,5.6445,4.0435,3.0162,3.8803,2.8683,2.9980,2.7067,46.7606
13 May 2015,3.6045,5.6504,4.0513,3.0056,3.8860,2.8753,2.9998,2.6998,46.4896
14 May 2015,3.5725,5.6287,4.0625,2.9986,3.9035,2.9025,2.9930,2.7044,46.0846
15 May 2015,3.5665,5.6251,4.0685,2.9879,3.9074,2.8769,2.9742,2.7003,46.0128
18 May 2015,3.5720,5.6148,4.0832,2.9857,3.8926,2.8642,2.9669,2.7016,46.0817
19 May 2015,3.5850,5.6129,4.0536,2.9889,3.8688,2.8667,2.9537,2.6998,46.2497
20 May 2015,3.6090,5.5988,4.0204,2.9860,3.8533,2.8598,2.9526,2.7014,46.5548
21 May 2015,3.6060,5.6084,4.0097,2.9756,3.8600,2.8460,2.9577,2.6995,46.5131
22 May 2015,3.5875,5.6243,3.9990,2.9697,3.8371,2.8427,2.9462,2.6940,46.2796
25 May 2015,3.6055,5.5795,3.9615,2.9638,3.8238,2.8209,2.9333,2.6931,46.5106
26 May 2015,3.6180,5.5898,3.9592,2.9711,3.8215,2.8343,2.9394,2.6906,46.6709
27 May 2015,3.6385,5.6002,3.9592,2.9563,3.8228,2.8197,2.9273,2.6951,46.9339
28 May 2015,3.6500,5.6015,3.9809,2.9403,3.8457,2.8036,2.9264,2.7024,47.0749
29 May 2015,3.6515,5.5988,4.0011,2.9511,3.8767,2.7981,2.9401,2.7095,47.0982
1 Jun 2015,3.6725,5.6153,4.0214,2.9591,3.8972,2.8087,2.9479,2.7194,47.3733
2 Jun 2015,3.7001,5.6261,4.0434,2.9661,3.9173,2.8246,2.9554,2.7299,47.7038
3 Jun 2015,3.6790,5.6463,4.1045,2.9663,3.9411,2.8669,2.9669,2.7310,47.4416
4 Jun 2015,3.7015,5.6748,4.1714,2.9746,3.9624,2.8616,2.9718,2.7486,47.7397
5 Jun 2015,3.7105,5.6995,4.1598,2.9812,3.9699,2.8569,2.9698,2.7530,47.8635
8 Jun 2015,3.7635,5.7454,4.1794,3.0002,3.9984,2.8667,3.0197,2.7668,48.5444
9 Jun 2015,3.7635,5.7781,4.2593,3.0216,4.0621,2.8949,3.0369,2.7785,48.5500
10 Jun 2015,3.7575,5.7781,4.2390,3.0170,4.0330,2.8754,3.0440,2.7758,48.4689
11 Jun 2015,3.7355,5.7887,4.2217,3.0346,4.0044,2.9010,3.0437,2.7797,48.1841
12 Jun 2015,3.7385,5.8010,4.2082,3.0272,4.0053,2.8960,3.0439,2.7803,48.2244
15 Jun 2015,3.7635,5.8496,4.2215,3.0488,4.0385,2.9047,3.0518,2.7918,48.5428
16 Jun 2015,3.7525,5.8584,4.2326,3.0374,4.0362,2.9129,3.0467,2.7877,48.4056
17 Jun 2015,3.7508,5.8669,4.2239,3.0384,4.0292,2.8991,3.0516,2.7918,48.3812
18 Jun 2015,3.7235,5.8978,4.2306,3.0237,4.0455,2.8758,3.0439,2.7878,48.0281
19 Jun 2015,3.7185,5.9074,4.2291,3.0233,4.0372,2.8934,3.0411,2.7871,47.9642
22 Jun 2015,3.7325,5.9317,4.2487,3.0417,4.0679,2.9046,3.0458,2.8022,48.1517
23 Jun 2015,3.7540,5.9197,4.2287,3.0346,4.0448,2.8908,3.0418,2.8037,48.4275
24 Jun 2015,3.7525,5.9068,4.1975,3.0282,4.0215,2.9007,3.0446,2.7963,48.4044
25 Jun 2015,3.7585,5.9003,4.2150,3.0401,4.0262,2.9113,3.0374,2.7993,48.4861
26 Jun 2015,3.7630,5.9260,4.2099,3.0501,4.0207,2.9039,3.0493,2.8005,48.5436
29 Jun 2015,3.7830,5.9457,4.1672,3.0784,4.0313,2.8965,3.0679,2.7970,48.8009
30 Jun 2015,3.7855,5.9527,4.2364,3.0946,4.0709,2.9059,3.0515,2.8096,48.8319
1 Jul 2015,3.7390,5.8699,4.1654,3.0521,3.9972,2.8902,2.9930,2.7795,48.2336
2 Jul 2015,3.7735,5.8912,4.1775,3.0600,3.9868,2.8882,2.9990,2.7915,48.6800
3 Jul 2015,3.7840,5.9080,4.1978,3.0753,4.0117,2.8696,3.0132,2.8027,48.8135
6 Jul 2015,3.8070,5.9222,4.2016,3.1078,4.0307,2.8486,3.0183,2.8171,49.1048
7 Jul 2015,3.8060,5.9336,4.1990,3.1028,4.0318,2.8431,3.0054,2.8144,49.0843
8 Jul 2015,3.8070,5.8761,4.1845,3.1188,4.0235,2.8219,2.9905,2.8065,49.0922
9 Jul 2015,3.8045,5.8492,4.2142,3.1394,4.0249,2.8385,2.9912,2.8162,49.0707
10 Jul 2015,3.7885,5.8341,4.2045,3.1070,4.0033,2.8366,2.9867,2.8090,48.8725
13 Jul 2015,3.8005,5.8912,4.2313,3.0983,4.0407,2.8272,2.9929,2.8110,49.0321
14 Jul 2015,3.8065,5.8959,4.1911,3.0831,4.0071,2.8273,2.9882,2.7976,49.1022
15 Jul 2015,3.8047,5.9529,4.1873,3.0821,4.0258,2.8421,2.9900,2.7958,49.0844
16 Jul 2015,3.8075,5.9496,4.1633,3.0756,3.9932,2.8059,2.9452,2.7862,49.1246
20 Jul 2015,3.8070,5.9353,4.1197,3.0653,3.9529,2.7936,2.9296,2.7740,49.1169
21 Jul 2015,3.8070,5.9254,4.1216,3.0607,3.9467,2.8018,2.9278,2.7760,49.1159
22 Jul 2015,3.7925,5.9025,4.1469,3.0650,3.9575,2.8119,2.9267,2.7792,48.9292
23 Jul 2015,3.8070,5.9458,4.1666,3.0705,3.9706,2.8094,2.9208,2.7842,49.1181
24 Jul 2015,3.8070,5.9066,4.1776,3.0725,3.9603,2.7774,2.9228,2.7770,49.1175
27 Jul 2015,3.8145,5.9224,4.1977,3.0895,3.9714,2.7812,2.9276,2.7853,49.2146
28 Jul 2015,3.8140,5.9348,4.2240,3.0880,3.9661,2.7823,2.9300,2.7918,49.2094
29 Jul 2015,3.8140,5.9559,4.2259,3.0903,3.9680,2.7951,2.9486,2.7968,49.2088
30 Jul 2015,3.8140,5.9495,4.1847,3.0720,3.9360,2.7869,2.9438,2.7823,49.2066
31 Jul 2015,3.8175,5.9595,4.1790,3.0805,3.9496,2.7906,2.9383,2.7808,49.2444
3 Aug 2015,3.8420,6.0043,4.2199,3.0988,3.9797,2.8054,2.9291,2.7989,49.5624
4 Aug 2015,3.8675,6.0294,4.2314,3.1172,3.9886,2.8210,2.9373,2.8018,49.8791
5 Aug 2015,3.8775,6.0251,4.2121,3.1162,3.9643,2.8531,2.9388,2.7990,50.0077
6 Aug 2015,3.8905,6.0772,4.2445,3.1191,3.9735,2.8523,2.9559,2.8114,50.1900
7 Aug 2015,3.9230,6.0859,4.2816,3.1434,3.9982,2.8924,2.9896,2.8292,50.6086
10 Aug 2015,3.9265,6.0806,4.3060,3.1567,3.9936,2.9052,2.9884,2.8366,50.6511
11 Aug 2015,3.9535,6.1546,4.3407,3.1702,4.0174,2.8971,3.0249,2.8275,50.9757
12 Aug 2015,4.0180,6.2472,4.4437,3.2081,4.0759,2.9112,3.0573,2.8443,51.8084
13 Aug 2015,4.0020,6.2521,4.4592,3.2174,4.0975,2.9567,3.0851,2.8727,51.6164
14 Aug 2015,4.0760,6.3639,4.5458,3.2759,4.1773,3.0016,3.1182,2.9031,52.5603
17 Aug 2015,4.1165,6.4413,4.5650,3.3095,4.2091,3.0367,3.1406,2.9233,53.0819
18 Aug 2015,4.1230,6.4286,4.5673,3.3128,4.2151,3.0409,3.1494,2.9300,53.1739
19 Aug 2015,4.1100,6.4400,4.5391,3.3082,4.2055,3.0108,3.1477,2.9274,53.0049
20 Aug 2015,4.1140,6.4514,4.5811,3.3192,4.2584,3.0240,3.1371,2.9322,53.0770
21 Aug 2015,4.1855,6.5658,4.7181,3.4010,4.3763,3.0590,3.1954,2.9705,53.9943
24 Aug 2015,4.2300,6.6341,4.8457,3.4949,4.4881,3.0547,3.1951,2.9935,54.5543
25 Aug 2015,4.2395,6.6855,4.8934,3.5325,4.5347,3.0594,3.1991,3.0164,54.6937
26 Aug 2015,4.2435,6.6697,4.8894,3.5533,4.5036,3.0282,3.1889,3.0284,54.7495
27 Aug 2015,4.2490,6.5868,4.8207,3.5373,4.4576,3.0283,3.2003,3.0307,54.8226
28 Aug 2015,4.2140,6.5047,4.7469,3.4842,4.3682,3.0254,3.1978,3.0064,54.3724
1 Sep 2015,4.1560,6.3998,4.6834,3.4400,4.3226,2.9643,3.1626,2.9512,53.6258
2 Sep 2015,4.2190,6.4622,4.7571,3.5074,4.3843,2.9672,3.1899,2.9863,54.4384
3 Sep 2015,4.2285,6.4675,4.7454,3.5091,4.3615,2.9682,3.1887,2.9858,54.5609
4 Sep 2015,4.2605,6.4894,4.7392,3.5683,4.3841,2.9696,3.2233,3.0038,54.9703
7 Sep 2015,4.3045,6.5394,4.7978,3.6036,4.4285,2.9832,3.2448,3.0212,55.5401
8 Sep 2015,4.3425,6.6436,4.8651,3.6512,4.4724,3.0187,3.2665,3.0447,56.0312
9 Sep 2015,4.3310,6.6689,4.8399,3.5990,4.4198,3.0544,3.2853,3.0634,55.8792
10 Sep 2015,4.3455,6.6712,4.8707,3.6068,4.4428,3.0414,3.2789,3.0582,56.0648
11 Sep 2015,4.3195,6.6732,4.8733,3.5746,4.4362,3.0526,3.2659,3.0601,55.7358
14 Sep 2015,4.3165,6.6675,4.9001,3.5872,4.4592,3.0589,3.2587,3.0611,55.6964
15 Sep 2015,4.3060,6.6444,4.8753,3.5846,4.4502,3.0730,3.2481,3.0721,55.5609
17 Sep 2015,4.2585,6.6024,4.8119,3.5333,4.3857,3.0640,3.2327,3.0441,54.9459
18 Sep 2015,4.2495,6.6169,4.8427,3.5417,4.4229,3.0569,3.2254,3.0347,54.8305
21 Sep 2015,4.2455,6.5988,4.8057,3.5449,4.3865,3.0457,3.2139,3.0218,54.7789
22 Sep 2015,4.2925,6.6609,4.8085,3.5649,4.4162,3.0629,3.2432,3.0385,55.3860
23 Sep 2015,4.3465,6.6714,4.8398,3.6278,4.4596,3.0569,3.2705,3.0576,56.0828
25 Sep 2015,4.3910,6.6811,4.9043,3.6549,4.4843,3.0761,3.2916,3.0827,56.6566
28 Sep 2015,4.4025,6.6931,4.9264,3.6576,4.4933,3.0945,3.3041,3.0870,56.8061
29 Sep 2015,4.4725,6.7825,5.0340,3.7385,4.5987,3.1111,3.3372,3.1229,57.7082
30 Sep 2015,4.4455,6.7412,5.0052,3.7084,4.5773,3.1176,3.3143,3.1191,57.3609
1 Oct 2015,4.4095,6.6725,4.9157,3.6694,4.5170,3.1089,3.3172,3.0922,56.8964
2 Oct 2015,4.4425,6.7273,4.9665,3.7021,4.5420,3.1206,3.3564,3.0945,57.3222
5 Oct 2015,4.4010,6.6957,4.9406,3.6657,4.5324,3.1104,3.3521,3.0733,56.7871
6 Oct 2015,4.3690,6.6252,4.8856,3.6272,4.4778,3.1096,3.3410,3.0692,56.3738
7 Oct 2015,4.3320,6.6089,4.8869,3.6135,4.4887,3.1121,3.3282,3.0420,55.8968
8 Oct 2015,4.2255,6.4676,4.7569,3.5242,4.3437,3.0299,3.2345,2.9892,54.5226
9 Oct 2015,4.1305,6.3478,4.6596,3.4431,4.2750,3.0058,3.1843,2.9469,53.2957
12 Oct 2015,4.1735,6.3994,4.7476,3.4734,4.3445,3.0625,3.2308,2.9757,53.8499
13 Oct 2015,4.1950,6.4232,4.7647,3.4986,4.3539,3.0636,3.2133,2.9891,54.1287
15 Oct 2015,4.1175,6.3698,4.7275,3.4585,4.3358,3.0264,3.1900,2.9922,53.1287
16 Oct 2015,4.1750,6.4612,4.7518,3.5050,4.3887,3.0436,3.2417,3.0174,53.8706
19 Oct 2015,4.2070,6.4960,4.7792,3.5223,4.4092,3.0600,3.2552,3.0428,54.2839
20 Oct 2015,4.2450,6.5717,4.8123,3.5529,4.4381,3.0825,3.2545,3.0559,54.7742
21 Oct 2015,4.2950,6.6332,4.8795,3.5819,4.4964,3.1212,3.3092,3.0868,55.4186
22 Oct 2015,4.2945,6.6286,4.8734,3.5855,4.4776,3.1056,3.2740,3.0849,55.4108
23 Oct 2015,4.2251,6.5108,4.6966,3.5012,4.3427,3.0613,3.2309,3.0511,54.5154
26 Oct 2015,4.2595,6.5328,4.7016,3.5172,4.3629,3.0913,3.2382,3.0534,54.9609
27 Oct 2015,4.2625,6.5455,4.7177,3.5353,4.3448,3.0833,3.2374,3.0604,54.9996
28 Oct 2015,4.2780,6.5473,4.7193,3.5548,4.3326,3.0466,3.2243,3.0625,55.1996
29 Oct 2015,4.2875,6.5419,4.6835,3.5535,4.3147,3.0458,3.2453,3.0568,55.3222
30 Oct 2015,4.3040,6.5927,4.7213,3.5619,4.3466,3.0610,3.2714,3.0700,55.5351
2 Nov 2015,4.2925,6.6246,4.7351,3.5677,4.3490,3.0657,3.2851,3.0655,55.3860
3 Nov 2015,4.2830,6.6050,4.7182,3.5501,4.3372,3.0831,3.2747,3.0683,55.2634
4 Nov 2015,4.2625,6.5732,4.6694,3.5176,4.2982,3.0730,3.2667,3.0569,54.9950
5 Nov 2015,4.2980,6.6112,4.6739,3.5376,4.3283,3.0746,3.2668,3.0619,55.4541
6 Nov 2015,4.3010,6.5435,4.6819,3.5351,4.3222,3.0733,3.2680,3.0584,55.4878
9 Nov 2015,4.3615,6.5726,4.6956,3.5354,4.3430,3.0766,3.2828,3.0683,56.2654
11 Nov 2015,4.3655,6.6251,4.7016,3.5537,4.3518,3.0884,3.2980,3.0767,56.3196
12 Nov 2015,4.3680,6.6525,4.7015,3.5543,4.3532,3.1220,3.2983,3.0814,56.3584
13 Nov 2015,4.3775,6.6582,4.7246,3.5713,4.3718,3.1231,3.2952,3.0821,56.4828
16 Nov 2015,4.3925,6.6819,4.7110,3.5873,4.3611,3.1253,3.2990,3.0844,56.6734
17 Nov 2015,4.3825,6.6524,4.6717,3.5525,4.3340,3.1048,3.2860,3.0798,56.5429
18 Nov 2015,4.3960,6.6797,4.6745,3.5634,4.3229,3.1187,3.2988,3.0829,56.7149
19 Nov 2015,4.3440,6.6387,4.6496,3.5257,4.2752,3.1110,3.2756,3.0637,56.0484
20 Nov 2015,4.2825,6.5469,4.5898,3.4830,4.2246,3.0825,3.2226,3.0329,55.2563
23 Nov 2015,4.2970,6.5179,4.5606,3.4888,4.2107,3.0857,3.2089,3.0309,55.4430
24 Nov 2015,4.2650,6.4551,4.5350,3.4741,4.1884,3.0693,3.1964,3.0158,55.0319
25 Nov 2015,4.1940,6.3350,4.4756,3.4280,4.1304,3.0516,3.1579,2.9842,54.1158
26 Nov 2015,4.2115,6.3705,4.4732,3.4350,4.1184,3.0485,3.1688,2.9955,54.3398
27 Nov 2015,4.2365,6.3933,4.4939,3.4546,4.1392,3.0598,3.1840,3.0062,54.6628
30 Nov 2015,4.2615,6.4052,4.5106,3.4721,4.1344,3.0634,3.1859,3.0162,54.9853
1 Dec 2015,4.2379,6.3919,4.4840,3.4487,4.1257,3.0804,3.1756,3.0073,54.6730
2 Dec 2015,4.2255,6.3674,4.4868,3.4347,4.1152,3.0912,3.1607,3.0036,54.5166
3 Dec 2015,4.2510,6.3453,4.5029,3.4464,4.1656,3.1043,3.1844,3.0100,54.8498
4 Dec 2015,4.2155,6.3755,4.6073,3.4383,4.2452,3.0851,3.1572,3.0174,54.3921
